specimen_id,sweep_number,spike_count
539540199,74,4
539540199,75,4
539540199,76,4
539540199,77,4
539540199,78,0
539540199,79,0
539540199,80,0
539540199,81,0
539540199,82,0
539540199,83,0
539540199,84,1
539540199,85,1
539540199,86,1
539540199,87,0
539540199,88,1
539540199,89,0
539540199,90,0
539540199,91,0
539540199,92,0
539540199,93,0
539540199,94,0
539540199,95,0
539540199,96,0
539540199,97,0
539540199,98,0
539540199,99,0
539540199,100,0
539540199,101,0
539540199,102,0
539540199,103,0
539540199,104,0
539540199,105,0
539540199,106,0
539540199,107,0
539540199,108,0
539540199,109,0
539540199,110,0
539540199,111,0
539540199,112,0
539540199,117,0
531529716,4,0
531529716,5,0
531529716,6,0
531529716,7,0
531529716,9,0
531529716,10,0
531529716,11,0
531529716,12,0
531529716,13,0
531529716,14,0
531529716,15,0
531529716,16,0
531529716,17,0
531529716,18,0
531529716,19,0
531529716,20,0
531529716,21,0
531529716,22,1
531529716,23,0
531529716,24,0
531529716,25,0
531529716,26,1
531529716,27,1
531529716,28,0
531529716,29,0
531529716,30,0
531529716,31,0
531529716,32,0
531529716,33,0
531529716,34,0
531529716,35,0
531529716,36,0
531529716,37,0
531529716,38,0
531529716,39,0
531529716,40,1
531529716,41,1
531529716,42,0
531529716,43,0
531529716,44,0
531529716,45,0
531529716,46,1
531529716,47,1
531529716,48,0
531529716,49,0
531529716,50,0
531529716,51,0
531529716,52,1
531529716,53,1
531529716,54,1
531529716,55,1
531529716,56,1
531529716,57,0
531529716,58,0
531529716,59,0
531529716,60,0
531529716,61,0
531529716,62,0
531529716,63,0
531529716,64,0
531529716,65,0
531529716,66,0
531529716,67,0
531529716,68,0
531529716,69,0
531529716,70,0
531529716,71,0
531529716,72,0
531529716,73,0
531529716,74,0
531529716,75,0
531529716,76,0
531529716,77,0
531529716,78,0
531529716,79,0
531529716,80,1
531529716,81,1
531529716,82,2
531529716,83,4
531529716,84,7
531529716,85,9
531529716,86,10
531529716,87,12
531529716,88,0
531529716,89,1
531529716,90,1
531529716,91,0
531529716,92,1
531529716,93,0
531529716,94,0
531529716,95,0
531529716,96,0
531529716,97,0
531529716,98,0
531529716,99,0
531529716,103,0
539563673,4,0
539563673,5,0
539563673,6,0
539563673,7,0
539563673,8,0
539563673,9,0
539563673,10,0
539563673,11,0
539563673,12,0
539563673,13,0
539563673,14,0
539563673,15,0
539563673,16,0
539563673,17,0
539563673,18,0
539563673,19,3
539563673,20,3
539563673,21,3
539563673,22,3
539563673,23,3
539563673,24,0
539563673,25,3
539563673,26,3
539563673,27,3
539563673,28,0
539563673,29,0
539563673,30,0
539563673,31,0
539563673,32,0
539563673,33,0
539563673,34,0
539563673,35,0
539563673,36,3
539563673,37,3
539563673,38,3
539563673,39,3
539563673,40,3
539563673,41,3
539563673,43,0
539563673,45,0
539563673,46,0
539563673,47,0
539563673,48,0
539563673,49,0
539563673,50,0
539563673,51,0
539563673,52,0
539563673,53,0
539563673,54,0
539563673,55,0
539563673,56,3
539563673,57,3
539563673,58,5
539563673,59,7
539563673,60,9
539563673,61,10
539563673,62,12
539563673,63,13
539563673,64,0
539563673,65,2
539563673,66,2
539563673,67,2
539563673,68,3
539563673,69,0
539563673,70,0
539563673,71,0
539563673,72,0
539563673,73,0
539563673,74,0
539563673,75,0
539563673,76,0
539563673,78,0
539563673,79,0
539563673,82,0
528609885,4,0
528609885,5,0
528609885,6,0
528609885,7,0
528609885,8,0
528609885,9,0
528609885,10,0
528609885,11,0
528609885,12,0
528609885,13,0
528609885,14,0
528609885,15,0
528609885,16,1
528609885,17,0
528609885,18,1
528609885,19,0
528609885,20,1
528609885,21,0
528609885,22,1
528609885,23,1
528609885,24,1
528609885,25,0
528609885,26,0
528609885,29,0
528609885,30,0
528609885,31,0
528609885,32,0
528609885,33,0
528609885,34,0
528609885,36,0
528609885,37,1
528609885,39,6
528609885,40,8
528609885,41,10
528609885,42,13
528609885,43,14
528609885,44,17
528609885,45,0
528609885,46,0
528609885,47,1
528609885,48,1
528609885,49,1
528609885,50,1
528609885,58,0
529856350,4,0
529856350,5,0
529856350,6,0
529856350,7,0
529856350,8,0
529856350,9,0
529856350,10,0
529856350,11,0
529856350,12,0
529856350,13,0
529856350,14,0
529856350,15,0
529856350,16,0
529856350,17,0
529856350,18,0
529856350,19,0
529856350,20,0
529856350,21,0
529856350,22,1
529856350,23,1
529856350,24,1
529856350,25,1
529856350,26,1
529856350,27,1
529856350,28,0
529856350,29,0
529856350,30,0
529856350,31,0
529856350,32,0
529856350,33,0
529856350,34,0
529856350,35,0
529856350,36,0
529856350,37,0
529856350,38,0
529856350,39,0
529856350,40,1
529856350,41,1
529856350,42,3
529856350,43,5
529856350,45,8
529856350,47,11
529856350,48,1
529856350,49,0
529856350,50,1
529856350,55,0
529856350,58,0
529856350,61,0
545193484,4,0
545193484,5,0
545193484,6,0
545193484,7,0
545193484,8,0
545193484,9,0
545193484,10,1
545193484,11,0
545193484,12,0
545193484,13,1
545193484,14,0
545193484,15,0
545193484,16,1
545193484,17,0
545193484,19,0
545193484,23,0
545193484,24,0
545193484,26,17
545193484,27,26
545193484,29,41
545193484,30,47
545193484,31,54
545193484,32,61
545193484,35,5
545193484,38,25
545193484,39,24
545193484,40,0
545193484,41,0
545193484,42,0
545193484,49,0
545193484,51,0
545193484,52,0
545193484,53,10
545193484,54,6
545193484,56,4
545193484,57,4
545193484,58,21
545193484,60,22
545193484,61,22
545193484,62,37
545193484,64,39
545193484,65,37
545193484,66,0
545193484,68,0
545193484,69,0
545193484,70,0
545193484,71,0
545193484,72,0
545193484,73,0
545193484,74,0
545193484,75,0
545193484,77,0
545193484,79,0
545193484,80,0
545193484,81,0
545193484,82,0
545193484,83,0
545193484,84,0
545193484,91,0
508309649,3,0
508309649,4,0
508309649,5,0
508309649,6,0
508309649,7,0
508309649,8,0
508309649,9,0
508309649,10,0
508309649,11,0
508309649,12,0
508309649,13,0
508309649,14,0
508309649,15,1
508309649,16,1
508309649,17,1
508309649,18,1
508309649,19,1
508309649,20,1
508309649,21,0
508309649,22,0
508309649,23,0
508309649,24,0
508309649,25,0
508309649,26,0
508309649,27,0
508309649,28,0
508309649,29,0
508309649,30,0
508309649,31,5
508309649,32,7
508309649,33,11
508309649,34,14
508309649,35,16
508309649,37,20
508309649,38,23
508309649,39,5
508309649,40,5
508309649,41,5
508309649,42,4
508309649,43,0
508309649,46,0
508309649,50,0
508309649,51,0
508309649,52,0
508309649,54,2
508309649,55,0
508309649,56,0
508309649,57,1
508309649,58,8
508309649,59,8
508309649,60,8
508309649,61,7
508309649,62,14
508309649,63,14
508309649,64,14
508309649,67,0
508309649,68,0
508309649,69,0
508309649,70,0
508309649,71,0
508309649,72,0
508309649,73,0
508309649,74,0
508309649,75,0
508309649,76,0
508309649,77,0
508309649,78,0
508309649,79,0
508309649,80,0
508309649,81,0
508309649,82,0
508309649,83,0
508309649,84,0
508309649,85,0
508309649,86,0
508309649,87,0
508309649,88,0
508309649,89,0
508309649,90,0
508309649,91,0
508309649,92,0
508309649,93,0
508309649,94,0
508309649,95,0
508309649,96,0
508309649,97,0
508309649,98,0
508309649,100,0
508309649,101,0
508309649,102,0
508309649,103,0
508309649,104,1
508309649,105,1
508309649,106,1
508309649,107,1
508309649,108,1
508309649,109,1
508309649,112,0
508309649,113,0
528617195,4,0
528617195,5,0
528617195,6,0
528617195,7,0
528617195,8,0
528617195,9,0
528617195,10,0
528617195,11,0
528617195,12,0
528617195,13,0
528617195,14,0
528617195,15,0
528617195,16,0
528617195,17,1
528617195,18,0
528617195,19,0
528617195,20,1
528617195,21,0
528617195,22,1
528617195,23,0
528617195,24,1
528617195,25,0
528617195,26,1
528617195,27,1
528617195,28,0
528617195,29,1
528617195,30,0
528617195,31,0
528617195,32,0
528617195,33,0
528617195,34,0
528617195,35,0
528617195,36,0
528617195,37,0
528617195,38,0
528617195,39,0
528617195,40,0
528617195,41,0
528617195,42,0
528617195,43,3
528617195,44,6
528617195,45,8
528617195,46,11
528617195,47,13
528617195,48,15
528617195,49,18
528617195,50,20
528617195,51,1
528617195,54,1
528617195,55,1
528617195,56,1
528617195,57,1
528617195,58,0
528617195,60,0
528617195,63,0
528617195,67,0
571517139,6,8
571517139,7,8
571517139,8,9
571517139,10,1
571517139,11,1
571517139,12,0
571517139,13,0
571517139,15,1
571517139,16,1
571517139,17,1
571517139,18,1
571517139,19,1
571517139,21,0
571517139,22,0
571517139,37,6
571517139,38,2
571517139,43,33
571517139,44,45
571517139,46,0
571517139,63,0
528631714,4,0
528631714,5,0
528631714,6,0
528631714,7,0
528631714,8,0
528631714,9,0
528631714,10,0
528631714,11,0
528631714,12,0
528631714,13,0
528631714,14,0
528631714,15,0
528631714,16,0
528631714,17,0
528631714,18,1
528631714,19,1
528631714,20,0
528631714,21,0
528631714,22,0
528631714,23,0
528631714,24,0
528631714,26,1
528631714,27,0
528631714,28,0
528631714,29,0
528631714,30,0
528631714,31,0
528631714,32,0
528631714,33,0
528631714,35,0
528631714,36,0
528631714,37,0
528631714,38,0
528631714,39,0
528631714,40,0
528631714,41,0
528631714,42,0
528631714,43,0
528631714,44,0
528631714,45,0
528631714,46,1
528631714,47,2
528631714,48,3
528631714,49,5
528631714,50,5
528631714,51,7
528631714,52,8
528631714,53,9
528631714,54,1
528631714,55,1
528631714,56,1
528631714,57,1
528631714,61,0
561465305,5,0
561465305,6,0
561465305,7,0
561465305,8,0
561465305,9,0
561465305,10,0
561465305,11,1
561465305,12,1
561465305,13,1
561465305,14,0
561465305,15,0
561465305,16,1
561465305,17,0
561465305,18,0
561465305,21,1
561465305,22,0
561465305,23,0
561465305,24,0
561465305,25,1
561465305,26,1
561465305,27,1
561465305,28,1
561465305,29,1
561465305,30,0
561465305,31,0
561465305,32,0
561465305,34,0
561465305,35,0
561465305,36,0
561465305,37,0
561465305,38,0
561465305,39,0
561465305,40,0
561465305,41,1
561465305,42,9
561465305,43,20
561465305,44,29
561465305,45,37
561465305,46,46
561465305,47,53
561465305,48,60
561465305,49,0
561465305,50,0
561465305,51,1
561465305,52,1
561465305,53,1
561465305,54,1
561465305,60,0
561465305,61,0
561465305,64,0
561465305,65,0
508390405,4,0
508390405,5,0
508390405,6,0
508390405,7,0
508390405,8,0
508390405,9,0
508390405,10,0
508390405,11,0
508390405,12,0
508390405,13,0
508390405,14,0
508390405,15,0
508390405,16,0
508390405,17,0
508390405,18,0
508390405,19,0
508390405,20,0
508390405,21,0
508390405,22,0
508390405,23,2
508390405,24,0
508390405,25,0
508390405,26,0
508390405,27,2
508390405,28,2
508390405,29,2
508390405,30,2
508390405,31,2
508390405,32,0
508390405,33,0
508390405,34,0
508390405,35,0
508390405,36,0
508390405,37,0
508390405,38,0
508390405,39,0
508390405,40,0
508390405,41,0
508390405,42,0
508390405,43,0
508390405,44,0
508390405,45,0
508390405,46,2
508390405,47,2
508390405,48,2
508390405,49,2
508390405,50,3
508390405,51,4
508390405,52,7
508390405,53,8
508390405,54,1
508390405,55,1
508390405,56,1
508390405,57,0
508390405,58,0
508390405,59,0
508390405,60,0
508390405,61,0
508390405,62,0
508390405,63,0
508390405,64,0
508390405,66,0
508390405,67,0
508390405,68,0
508390405,69,0
508390405,70,0
508390405,71,0
508390405,72,0
508390405,73,0
508390405,74,0
508390405,75,0
508390405,76,0
508390405,77,0
508390405,78,0
508390405,79,1
508390405,80,1
508390405,81,0
508390405,82,0
508390405,83,1
508390405,84,0
508390405,85,0
508390405,86,0
508390405,87,0
508390405,88,0
508390405,89,0
508390405,90,0
508390405,91,0
508390405,92,0
508390405,93,0
508390405,94,0
508390405,95,0
508390405,96,0
508390405,97,0
508390405,98,0
508390405,99,0
508390405,100,0
508390405,101,0
508390405,102,0
508390405,103,0
508390405,104,0
508390405,105,0
508390405,106,0
508390405,107,1
508390405,108,1
508390405,109,1
508390405,110,1
508390405,111,1
508390405,112,2
508390405,113,2
508390405,114,2
508390405,115,2
508390405,116,2
508390405,117,2
508390405,118,2
508390405,119,2
508390405,120,0
508390405,121,0
508390405,122,0
508390405,125,0
526816192,4,0
526816192,5,0
526816192,6,0
526816192,7,0
526816192,8,0
526816192,9,0
526816192,10,0
526816192,11,0
526816192,12,0
526816192,13,0
526816192,14,0
526816192,15,0
526816192,16,0
526816192,17,0
526816192,18,0
526816192,19,0
526816192,20,0
526816192,21,0
526816192,22,0
526816192,23,0
526816192,24,0
526816192,25,0
526816192,26,0
526816192,27,0
526816192,28,0
526816192,29,0
526816192,30,1
526816192,31,0
526816192,32,1
526816192,33,1
526816192,34,1
526816192,37,0
526816192,38,0
526816192,40,0
526816192,41,0
526816192,42,0
526816192,43,0
526816192,44,0
526816192,45,0
526816192,46,0
526816192,47,0
526816192,48,0
526816192,49,0
526816192,50,0
526816192,51,0
526816192,52,0
526816192,53,2
526816192,54,4
526816192,55,6
526816192,56,8
526816192,57,10
526816192,58,11
526816192,59,13
526816192,60,13
526816192,61,1
526816192,62,1
526816192,63,2
526816192,68,0
526816192,76,0
541566142,4,0
541566142,5,0
541566142,6,0
541566142,7,0
541566142,8,0
541566142,9,0
541566142,10,0
541566142,11,1
541566142,12,1
541566142,13,1
541566142,14,0
541566142,15,0
541566142,16,1
541566142,17,1
541566142,18,1
541566142,19,1
541566142,20,1
541566142,21,0
541566142,22,0
541566142,23,0
541566142,24,0
541566142,25,0
541566142,27,0
541566142,28,0
541566142,29,0
541566142,30,5
541566142,31,13
541566142,33,22
541566142,36,39
541566142,37,42
541566142,44,0
541566142,45,0
541566142,48,0
541566142,49,0
541566142,50,0
541566142,52,0
541566142,53,0
541566142,57,0
528697733,4,0
528697733,5,0
528697733,6,0
528697733,7,0
528697733,8,0
528697733,9,0
528697733,10,0
528697733,11,0
528697733,12,0
528697733,13,0
528697733,14,0
528697733,15,0
528697733,16,0
528697733,17,0
528697733,18,0
528697733,19,0
528697733,20,0
528697733,21,0
528697733,22,0
528697733,23,1
528697733,24,0
528697733,25,0
528697733,26,0
528697733,27,2
528697733,28,1
528697733,29,2
528697733,30,1
528697733,31,1
528697733,32,0
528697733,33,0
528697733,34,0
528697733,35,0
528697733,36,0
528697733,37,0
528697733,38,0
528697733,39,0
528697733,40,0
528697733,41,0
528697733,42,0
528697733,43,0
528697733,44,0
528697733,45,1
528697733,46,2
528697733,47,2
528697733,48,4
528697733,49,6
528697733,50,7
528697733,51,9
528697733,52,10
528697733,53,0
528697733,54,0
528697733,55,0
528697733,56,1
528697733,57,2
528697733,58,1
528697733,59,1
528697733,60,0
528697733,61,0
528697733,62,0
528697733,63,0
528697733,65,0
528697733,66,0
528697733,69,0
528011097,4,0
528011097,5,0
528011097,6,0
528011097,7,0
528011097,8,0
528011097,9,0
528011097,10,0
528011097,11,0
528011097,12,2
528011097,13,0
528011097,14,0
528011097,15,2
528011097,16,0
528011097,17,2
528011097,18,2
528011097,19,0
528011097,20,3
528011097,21,0
528011097,22,0
528011097,23,0
528011097,24,0
528011097,25,0
528011097,27,0
528011097,28,0
528011097,29,0
528011097,31,0
528011097,32,0
528011097,33,0
528011097,34,0
528011097,35,0
528011097,36,0
528011097,37,3
528011097,39,3
528011097,41,28
528011097,42,45
528011097,43,57
528011097,44,64
528011097,45,73
528011097,46,79
528011097,49,5
528011097,50,2
528011097,53,3
528011097,54,6
528011097,55,6
528011097,56,3
528011097,57,0
528011097,58,0
528011097,59,0
528011097,60,0
528011097,61,0
528011097,62,0
528011097,63,0
528011097,64,0
528011097,66,0
528011097,67,0
528011097,70,0
508390609,4,0
508390609,6,0
508390609,7,0
508390609,8,0
508390609,10,0
508390609,13,0
508390609,14,0
508390609,15,0
508390609,16,0
508390609,17,0
508390609,18,0
508390609,19,0
508390609,20,0
508390609,21,0
508390609,23,0
508390609,24,0
508390609,25,0
508390609,26,0
508390609,27,0
508390609,28,0
508390609,29,0
508390609,30,2
508390609,31,2
508390609,32,2
508390609,33,2
508390609,34,2
508390609,35,0
508390609,36,0
508390609,37,0
508390609,38,0
508390609,39,0
508390609,41,0
508390609,42,0
508390609,43,0
508390609,44,0
508390609,45,0
508390609,46,0
508390609,47,0
508390609,48,0
508390609,49,0
508390609,50,0
508390609,51,0
508390609,52,1
508390609,53,1
508390609,54,1
508390609,56,1
508390609,57,2
508390609,58,2
508390609,59,4
508390609,60,1
508390609,61,1
508390609,62,1
508390609,63,1
508390609,65,0
508390609,66,0
508390609,67,0
508390609,68,0
508390609,72,0
508390609,73,0
508390609,75,1
508390609,76,1
508390609,77,1
508390609,79,1
508390609,80,1
508390609,81,1
508390609,82,1
508390609,83,1
508390609,84,1
508390609,85,1
508390609,86,1
508390609,87,0
508390609,89,0
508390609,92,0
527901472,4,0
527901472,5,0
527901472,6,0
527901472,7,0
527901472,8,0
527901472,9,0
527901472,10,0
527901472,11,0
527901472,12,0
527901472,13,0
527901472,14,0
527901472,15,0
527901472,16,0
527901472,17,0
527901472,18,0
527901472,19,0
527901472,20,0
527901472,21,0
527901472,22,0
527901472,23,0
527901472,24,0
527901472,25,0
527901472,26,0
527901472,27,0
527901472,28,0
527901472,29,0
527901472,30,0
527901472,31,0
527901472,32,0
527901472,33,0
527901472,34,0
527901472,35,0
527901472,36,0
527901472,37,0
527901472,38,1
527901472,39,0
527901472,40,0
527901472,41,0
527901472,42,0
527901472,43,1
527901472,44,0
527901472,45,0
527901472,46,0
527901472,47,0
527901472,48,0
527901472,49,1
527901472,50,1
527901472,51,1
527901472,52,1
527901472,53,1
527901472,54,0
527901472,55,0
527901472,56,0
527901472,57,0
527901472,58,0
527901472,59,0
527901472,60,0
527901472,61,0
527901472,62,0
527901472,63,0
527901472,64,0
527901472,65,0
527901472,66,0
527901472,67,0
527901472,68,0
527901472,69,0
527901472,70,0
527901472,71,0
527901472,72,0
527901472,73,0
527901472,74,0
527901472,75,0
527901472,76,0
527901472,77,0
527901472,78,0
527901472,79,0
527901472,80,0
527901472,81,0
527901472,82,0
527901472,83,1
527901472,84,1
527901472,85,2
527901472,86,2
527901472,87,2
527901472,88,2
527901472,89,2
527901472,90,2
527901472,91,0
527901472,92,1
527901472,93,0
527901472,94,1
527901472,95,1
527901472,96,0
527901472,97,0
527901472,98,0
527901472,99,1
527901472,100,1
527901472,101,1
527901472,102,1
527901472,105,0
527901472,107,0
527901472,109,0
527901472,112,0
527901472,113,0
527901472,116,0
548434716,5,0
548434716,6,0
548434716,7,0
548434716,8,0
548434716,9,0
548434716,10,0
548434716,11,0
548434716,12,0
548434716,13,0
548434716,14,0
548434716,15,0
548434716,16,0
548434716,17,0
548434716,18,0
548434716,19,0
548434716,20,0
548434716,21,0
548434716,22,0
548434716,23,0
548434716,24,0
548434716,25,0
548434716,26,0
548434716,27,0
548434716,28,1
548434716,29,1
548434716,30,1
548434716,31,1
548434716,32,1
548434716,33,0
548434716,34,0
548434716,35,0
548434716,36,0
548434716,37,0
548434716,38,0
548434716,39,0
548434716,40,0
548434716,41,0
548434716,42,0
548434716,43,0
548434716,44,0
548434716,45,0
548434716,46,0
548434716,47,0
548434716,48,0
548434716,49,0
548434716,50,1
548434716,51,1
548434716,52,1
548434716,53,1
548434716,54,1
548434716,55,2
548434716,56,2
548434716,57,2
548434716,58,2
548434716,59,0
548434716,60,0
548434716,61,1
548434716,62,0
548434716,85,0
528734156,4,0
528734156,5,0
528734156,6,0
528734156,7,0
528734156,8,0
528734156,9,0
528734156,10,0
528734156,11,0
528734156,12,0
528734156,13,1
528734156,14,0
528734156,15,1
528734156,16,0
528734156,17,0
528734156,18,1
528734156,19,1
528734156,20,1
528734156,21,1
528734156,22,1
528734156,23,0
528734156,24,0
528734156,25,0
528734156,26,0
528734156,27,0
528734156,28,0
528734156,29,0
528734156,30,0
528734156,31,0
528734156,32,0
528734156,33,0
528734156,34,0
528734156,35,0
528734156,36,0
528734156,37,0
528734156,38,1
528734156,39,1
528734156,40,4
528734156,41,15
528734156,42,22
528734156,43,27
528734156,44,33
528734156,45,39
528734156,46,49
528734156,47,1
528734156,50,1
528734156,51,1
528734156,52,1
528734156,53,1
528734156,54,0
528734156,56,0
528734156,57,0
528734156,59,0
528734156,60,0
528734156,63,0
528038990,4,0
528038990,5,0
528038990,6,0
528038990,7,0
528038990,8,0
528038990,9,0
528038990,10,0
528038990,11,0
528038990,12,0
528038990,13,0
528038990,14,0
528038990,15,0
528038990,16,0
528038990,17,0
528038990,18,0
528038990,19,0
528038990,20,0
528038990,21,0
528038990,22,0
528038990,23,0
528038990,24,0
528038990,25,0
528038990,26,0
528038990,27,0
528038990,28,0
528038990,29,0
528038990,30,0
528038990,31,0
528038990,32,0
528038990,33,0
528038990,34,0
528038990,35,1
528038990,36,0
528038990,37,0
528038990,38,0
528038990,39,0
528038990,40,0
528038990,41,0
528038990,42,1
528038990,43,1
528038990,44,1
528038990,45,1
528038990,46,0
528038990,47,1
528038990,48,0
528038990,49,0
528038990,50,0
528038990,51,0
528038990,52,0
528038990,53,0
528038990,54,0
528038990,55,0
528038990,56,0
528038990,57,0
528038990,58,0
528038990,59,0
528038990,60,0
528038990,61,0
528038990,62,0
528038990,63,0
528038990,64,0
528038990,65,0
528038990,66,0
528038990,67,0
528038990,68,1
528038990,69,1
528038990,70,2
528038990,71,4
528038990,72,4
528038990,73,5
528038990,74,6
528038990,75,6
528038990,76,0
528038990,77,0
528038990,78,1
528038990,79,1
528038990,80,1
528038990,81,1
528038990,82,0
528038990,83,0
528038990,84,0
528038990,85,0
528038990,86,0
528038990,87,0
528038990,88,0
528038990,89,0
528038990,91,0
528038990,92,0
528038990,93,0
528038990,94,1
528038990,95,1
528038990,96,0
528038990,97,0
528038990,98,1
528038990,99,1
528038990,100,1
528038990,101,1
528038990,102,2
528038990,103,1
528038990,106,5
528038990,107,4
528038990,108,4
528038990,112,0
548408551,4,0
548408551,5,0
548408551,6,0
548408551,7,0
548408551,8,0
548408551,9,0
548408551,10,0
548408551,11,0
548408551,12,0
548408551,13,0
548408551,14,0
548408551,15,0
548408551,16,0
548408551,17,0
548408551,18,1
548408551,19,0
548408551,20,0
548408551,21,0
548408551,22,0
548408551,23,0
548408551,24,1
548408551,25,1
548408551,26,0
548408551,27,0
548408551,28,0
548408551,29,1
548408551,30,0
548408551,31,1
548408551,32,1
548408551,33,0
548408551,34,0
548408551,35,0
548408551,36,1
548408551,37,0
548408551,38,0
548408551,39,1
548408551,40,1
548408551,41,0
548408551,42,1
548408551,43,0
548408551,44,0
548408551,45,0
548408551,46,0
548408551,47,0
548408551,48,0
548408551,49,0
548408551,50,0
548408551,51,0
548408551,52,0
548408551,53,0
548408551,54,0
548408551,55,0
548408551,56,1
548408551,57,3
548408551,58,6
548408551,59,8
548408551,60,10
548408551,61,12
548408551,62,14
548408551,63,16
548408551,64,1
548408551,65,0
548408551,66,1
548408551,67,1
548408551,68,1
548408551,69,1
548408551,70,0
548408551,71,0
548408551,72,0
548408551,73,0
548408551,74,0
548408551,75,0
548408551,76,0
548408551,77,0
548408551,79,0
548408551,80,0
548408551,81,0
548408551,82,0
548408551,83,1
548408551,84,1
548408551,85,1
548408551,86,1
548408551,87,1
548408551,88,2
548408551,89,2
548408551,90,2
548408551,91,2
548408551,92,3
548408551,93,3
548408551,94,4
548408551,95,3
548408551,96,0
548408551,97,0
548408551,98,0
548408551,99,1
548408551,100,1
548408551,101,0
548408551,102,1
548408551,103,0
548408551,104,0
548408551,105,0
548408551,106,0
548408551,107,0
548408551,108,0
548408551,109,0
548408551,110,0
548408551,111,0
548408551,112,0
548408551,113,0
548408551,114,0
548408551,115,0
548408551,116,0
548408551,117,0
548408551,118,0
548408551,119,0
548408551,120,0
548408551,121,0
548408551,122,0
548408551,123,0
548408551,125,0
548408551,126,0
548408551,129,0
520470950,4,0
520470950,5,0
520470950,6,0
520470950,7,0
520470950,8,0
520470950,9,0
520470950,10,0
520470950,11,0
520470950,12,0
520470950,13,0
520470950,14,0
520470950,15,0
520470950,16,0
520470950,17,0
520470950,18,0
520470950,19,0
520470950,20,0
520470950,21,0
520470950,22,2
520470950,23,2
520470950,24,2
520470950,25,2
520470950,26,0
520470950,27,0
520470950,28,0
520470950,29,0
520470950,30,0
520470950,31,0
520470950,32,0
520470950,33,2
520470950,35,2
520470950,36,2
520470950,37,2
520470950,38,2
520470950,39,0
520470950,40,0
520470950,41,0
520470950,42,0
520470950,43,0
520470950,44,0
520470950,45,0
520470950,46,0
520470950,47,0
520470950,48,0
520470950,49,0
520470950,50,0
520470950,51,0
520470950,52,0
520470950,53,0
520470950,54,0
520470950,55,2
520470950,56,2
520470950,57,2
520470950,58,2
520470950,59,3
520470950,60,5
520470950,61,6
520470950,62,7
520470950,63,0
520470950,64,2
520470950,65,2
520470950,66,2
520470950,67,2
520470950,68,0
520470950,70,0
520470950,71,0
520470950,72,0
520470950,74,0
520470950,75,0
520470950,77,0
520470950,78,0
520470950,79,0
520470950,80,2
520470950,81,2
520470950,82,2
520470950,83,1
520470950,85,2
520470950,86,2
520470950,87,2
520470950,88,2
520470950,89,2
520470950,90,2
520470950,91,2
520470950,92,2
520470950,93,0
520470950,94,0
520470950,95,0
520470950,96,0
520470950,97,0
520470950,98,0
520470950,99,0
520470950,102,0
527931217,4,0
527931217,5,0
527931217,6,0
527931217,7,0
527931217,8,0
527931217,9,0
527931217,10,0
527931217,11,0
527931217,12,0
527931217,13,0
527931217,14,0
527931217,15,0
527931217,16,0
527931217,17,0
527931217,18,0
527931217,19,0
527931217,20,2
527931217,21,2
527931217,22,2
527931217,23,0
527931217,24,0
527931217,25,0
527931217,26,0
527931217,27,0
527931217,28,0
527931217,29,0
527931217,30,0
527931217,31,0
527931217,32,0
527931217,33,2
527931217,34,2
527931217,35,2
527931217,36,2
527931217,37,2
527931217,38,0
527931217,39,0
527931217,40,0
527931217,41,0
527931217,42,0
527931217,43,0
527931217,44,0
527931217,45,0
527931217,46,0
527931217,47,0
527931217,48,0
527931217,49,2
527931217,50,2
527931217,51,3
527931217,52,4
527931217,53,5
527931217,54,6
527931217,56,8
527931217,57,2
527931217,58,2
527931217,59,2
527931217,60,2
527931217,61,0
527931217,62,0
527931217,65,0
527931217,71,0
527931217,72,0
527931217,74,1
527931217,75,2
527931217,76,1
527931217,77,2
527931217,78,2
527931217,79,2
527931217,80,2
527931217,81,4
527931217,82,3
527931217,84,3
527931217,85,0
527931217,86,0
527931217,87,0
527931217,88,0
527931217,89,0
527931217,91,0
527931217,94,0
567731428,8,0
567731428,9,0
567731428,10,0
567731428,11,0
567731428,12,0
567731428,13,0
567731428,14,0
567731428,15,1
567731428,16,0
567731428,17,1
567731428,18,1
567731428,20,1
567731428,21,0
567731428,22,0
567731428,23,0
567731428,24,0
567731428,25,0
567731428,26,0
567731428,27,0
567731428,28,1
567731428,29,1
567731428,30,0
567731428,31,1
567731428,32,0
567731428,33,0
567731428,34,0
567731428,35,0
567731428,36,0
567731428,37,1
567731428,38,0
567731428,39,0
567731428,40,0
567731428,41,1
567731428,42,0
567731428,43,0
567731428,44,1
567731428,45,1
567731428,46,0
567731428,47,0
567731428,48,0
567731428,49,0
567731428,50,0
567731428,51,0
567731428,52,0
567731428,53,0
567731428,54,1
567731428,55,4
567731428,56,7
567731428,57,10
567731428,58,14
567731428,59,16
567731428,60,19
567731428,61,21
567731428,62,0
567731428,63,0
567731428,64,1
567731428,65,1
567731428,66,0
567731428,67,0
567731428,68,1
567731428,69,1
567731428,70,1
567731428,71,1
567731428,72,1
567731428,73,9
567731428,74,8
567731428,75,0
567731428,76,0
567731428,77,0
567731428,78,0
567731428,79,0
567731428,80,0
567731428,81,0
567731428,82,0
567731428,84,0
567731428,85,0
567731428,86,0
567731428,87,0
567731428,88,0
567731428,89,0
567731428,90,0
567731428,91,0
567731428,92,0
567731428,93,0
567731428,94,0
567731428,95,0
